,main_score,task,model,prompt,is_baseline
569,0.3808,MIRACLRetrievalHardNegatives.v2,intfloat/multilingual-e5-large-instruct,Search passage for MIRACL in eng:,False
570,0.44988,MIRACLRetrievalHardNegatives.v2,intfloat/multilingual-e5-large-instruct,Retrieve relevant passage:,False
571,0.850524,ImdbClassification,intfloat/multilingual-e5-large-instruct,Category prediction for the following eng review (Large Movie Review Dataset):,False
572,0.94182,ImdbClassification,intfloat/multilingual-e5-large-instruct,Label this example:,False
573,0.79813,FEVERHardNegatives,intfloat/multilingual-e5-large-instruct,Retrieve relevant documents (eng):,False
574,0.674092,STS22.v2,intfloat/multilingual-e5-large-instruct,Evaluate semantic similarity (eng) on filtered SemEval 2022 Task 8 data:,False
575,0.51186,Touche2020Retrieval.v3,intfloat/multilingual-e5-large-instruct,Passage (eng) for argument retrieval:,False
576,0.576953,TweetSentimentClassification,intfloat/multilingual-e5-large-instruct,Classify the following tweet in eng:,False
577,0.630859,TweetSentimentClassification,intfloat/multilingual-e5-large-instruct,"Assign a sentiment category to this text, eng:",False
578,0.644922,TweetSentimentClassification,intfloat/multilingual-e5-large-instruct,eng sentiment analysis – classify:,False
579,0.930788,ImdbClassification,intfloat/multilingual-e5-large-instruct,Label this movie review in eng (dataset: Large Movie Review Dataset):,False
580,0.949776,ImdbClassification,intfloat/multilingual-e5-large-instruct,Classify the movie review:,False
581,0.635033,StackExchangeClustering.v2,intfloat/multilingual-e5-large-instruct,Group similar titles in eng:,False
582,0.671531,StackExchangeClustering.v2,intfloat/multilingual-e5-large-instruct,Cluster these StackExchange titles:,False
583,0.817564,STS14,intfloat/multilingual-e5-large-instruct,Semantic similarity query:,False
584,0.50846,Touche2020Retrieval.v3,intfloat/multilingual-e5-large-instruct,Retrieve (eng) relevant argument for Touché Task 1:,False
585,0.360405,MedrxivClusteringP2P.v2,intfloat/multilingual-e5-large-instruct,Group similar texts:,False
586,0.395092,MedrxivClusteringP2P.v2,intfloat/multilingual-e5-large-instruct,Assign this medrxiv entry to a cluster:,False
587,0.377144,MedrxivClusteringP2P.v2,intfloat/multilingual-e5-large-instruct,Clustering input (eng):,False
588,0.516501,MasakhaNEWSClusteringS2S,intfloat/multilingual-e5-large-instruct,Group similar texts:,False
589,0.881897,STS15,intfloat/multilingual-e5-large-instruct,Query-Document similarity:,False
590,0.393464,MedrxivClusteringP2P.v2,intfloat/multilingual-e5-large-instruct,Group similar medrxiv texts into one of 51 categories:,False
591,0.51091,FEVERHardNegatives,intfloat/multilingual-e5-large-instruct,Query for retrieval:,False
592,0.791014,STS14,intfloat/multilingual-e5-large-instruct,Text pair similarity assessment:,False
593,0.640845,StackExchangeClustering.v2,intfloat/multilingual-e5-large-instruct,Cluster representation for titles:,False
594,0.380148,MedrxivClusteringP2P.v2,intfloat/multilingual-e5-large-instruct,Embedding for clustering of medrxiv abstracts:,False
595,0.628474,MasakhaNEWSClusteringS2S,intfloat/multilingual-e5-large-instruct,Assign each news article title to a cluster:,False
596,0.819841,STS14,intfloat/multilingual-e5-large-instruct,"Semantic similarity (eng, SemEval STS 2014):",False
597,0.878182,STS15,intfloat/multilingual-e5-large-instruct,SemEval STS 2015 - Semantic similarity:,False
598,0.86482,STS15,intfloat/multilingual-e5-large-instruct,Similarity score between texts:,False
599,0.16343,MIRACLRetrievalHardNegatives.v2,intfloat/multilingual-e5-large-instruct,Encode for retrieval in eng:,False
600,0.857757,STS15,intfloat/multilingual-e5-large-instruct,Text pair similarity assessment:,False
601,0.59029,FEVERHardNegatives,intfloat/multilingual-e5-large-instruct,Retrieve relevant passage:,False
602,0.795293,STS14,intfloat/multilingual-e5-large-instruct,STS 2014: compare the two sentences:,False
603,0.685419,STS22.v2,intfloat/multilingual-e5-large-instruct,Encode for semantic matching:,False
604,0.660811,AmazonCounterfactualClassification,intfloat/multilingual-e5-large-instruct,Text classification (eng) – Amazon reviews:,False
606,0.947068,ImdbClassification,intfloat/multilingual-e5-large-instruct,Classify the following text:,False
607,0.881971,STS15,intfloat/multilingual-e5-large-instruct,Similarity between sentences in eng (SemEval STS 2015):,False
608,0.377309,MedrxivClusteringP2P.v2,intfloat/multilingual-e5-large-instruct,Cluster representation:,False
609,0.804319,STS14,intfloat/multilingual-e5-large-instruct,Similarity score between texts:,False
610,0.93212,ImdbClassification,intfloat/multilingual-e5-large-instruct,Assign a label to the text in eng – Large Movie Review Dataset:,False
611,0.50982,Touche2020Retrieval.v3,intfloat/multilingual-e5-large-instruct,Query (eng) for retrieval:,False
612,0.618129,MasakhaNEWSClusteringS2S,intfloat/multilingual-e5-large-instruct,Cluster representation for news headlines:,False
613,0.664114,AmazonCounterfactualClassification,intfloat/multilingual-e5-large-instruct,Predict the label for the provided sentence:,False
615,0.682498,STS22.v2,intfloat/multilingual-e5-large-instruct,Compute similarity in eng for SemEval 2022 Task 8 pairs:,False
616,0.383789,MedrxivClusteringP2P.v2,intfloat/multilingual-e5-large-instruct,Clustering input:,False
617,0.680931,AmazonCounterfactualClassification,intfloat/multilingual-e5-large-instruct,Classify the following text:,False
619,0.641545,StackExchangeClustering.v2,intfloat/multilingual-e5-large-instruct,Clustering input (eng):,False
620,0.53989,Touche2020Retrieval.v3,intfloat/multilingual-e5-large-instruct,Search (eng) query for retrieval task:,False
621,0.629297,TweetSentimentClassification,intfloat/multilingual-e5-large-instruct,Predict sentiment for the tweet:,False
622,0.634901,StackExchangeClustering.v2,intfloat/multilingual-e5-large-instruct,Group similar texts:,False
623,0.653009,StackExchangeClustering.v2,intfloat/multilingual-e5-large-instruct,"Assign each title to a cluster, language eng:",False
624,0.7021,FEVERHardNegatives,intfloat/multilingual-e5-large-instruct,Query (eng) for retrieval:,False
625,0.947,ImdbClassification,intfloat/multilingual-e5-large-instruct,Label this movie review:,False
626,0.616366,AmazonCounterfactualClassification,intfloat/multilingual-e5-large-instruct,Determine the class for the given passage:,False
628,0.88646,STS15,intfloat/multilingual-e5-large-instruct,Query similarity:,False
629,0.4824,FEVERHardNegatives,intfloat/multilingual-e5-large-instruct,Text to be used in retrieval:,False
630,0.869605,STS15,intfloat/multilingual-e5-large-instruct,Measure semantic similarity:,False
631,0.66514,STS22.v2,intfloat/multilingual-e5-large-instruct,eng: measure semantic similarity of news article pair (SemEval 2022 Task 8):,False
632,0.588589,AmazonCounterfactualClassification,intfloat/multilingual-e5-large-instruct,Predict the class:,False
634,0.40563,FEVERHardNegatives,intfloat/multilingual-e5-large-instruct,Passage retrieval input:,False
635,0.379749,MedrxivClusteringP2P.v2,intfloat/multilingual-e5-large-instruct,Assign to a cluster:,False
636,0.26991,MIRACLRetrievalHardNegatives.v2,intfloat/multilingual-e5-large-instruct,Encode this MIRACL query for retrieval:,False
637,0.858628,ImdbClassification,intfloat/multilingual-e5-large-instruct,Predict the class for the following review:,False
638,0.57318,FEVERHardNegatives,intfloat/multilingual-e5-large-instruct,Encode this FEVER claim in eng for retrieval:,False
639,0.558314,MasakhaNEWSClusteringS2S,intfloat/multilingual-e5-large-instruct,Group similar news headlines (MasakhaNEWS) in eng:,False
640,0.33735,MIRACLRetrievalHardNegatives.v2,intfloat/multilingual-e5-large-instruct,Query for retrieval in eng:,False
641,0.49322,MIRACLRetrievalHardNegatives.v2,intfloat/multilingual-e5-large-instruct,Retrieve relevant documents for the following query:,False
642,0.40943,Touche2020Retrieval.v3,intfloat/multilingual-e5-large-instruct,Encode this input for retrieval:,False
643,0.80453,FEVERHardNegatives,intfloat/multilingual-e5-large-instruct,Retrieve relevant documents for the given claim:,False
644,0.518359,TweetSentimentClassification,BAAI/bge-base-en-v1.5,Label this example:,False
645,0.434593,MasakhaNEWSClusteringS2S,BAAI/bge-base-en-v1.5,Assign to a cluster:,False
646,0.683333,AmazonCounterfactualClassification,BAAI/bge-base-en-v1.5,Assign a counterfactual detection label:,False
648,0.71246,FEVERHardNegatives,BAAI/bge-base-en-v1.5,Search representation for retrieval:,False
649,0.455531,MasakhaNEWSClusteringS2S,BAAI/bge-base-en-v1.5,MasakhaNEWS headline clustering input:,False
650,0.696547,AmazonCounterfactualClassification,BAAI/bge-base-en-v1.5,Classify this Amazon review pair (eng):,False
652,0.21544,Touche2020Retrieval.v3,BAAI/bge-base-en-v1.5,Argument retrieval input:,False
653,0.420321,MasakhaNEWSClusteringS2S,BAAI/bge-base-en-v1.5,"Cluster representation for MasakhaNEWS headlines, language eng:",False
654,0.701351,AmazonCounterfactualClassification,BAAI/bge-base-en-v1.5,"Assign a category to the given review pair, language eng:",False
656,0.888672,ImdbClassification,BAAI/bge-base-en-v1.5,Determine the class for the given passage:,False
657,0.906468,ImdbClassification,BAAI/bge-base-en-v1.5,Category prediction for the review:,False
658,0.516925,MasakhaNEWSClusteringS2S,BAAI/bge-base-en-v1.5,Group similar MasakhaNEWS headlines:,False
659,0.365556,MedrxivClusteringP2P.v2,BAAI/bge-base-en-v1.5,Assign to a cluster (eng):,False
660,0.894072,ImdbClassification,BAAI/bge-base-en-v1.5,Predict the label for the provided sentence:,False
661,0.38059,MIRACLRetrievalHardNegatives.v2,BAAI/bge-base-en-v1.5,Encode this input for retrieval:,False
662,0.665778,STS22.v2,BAAI/bge-base-en-v1.5,Text pair similarity assessment:,False
663,0.712462,AmazonCounterfactualClassification,BAAI/bge-base-en-v1.5,Label the following Amazon review:,False
665,0.34763,Touche2020Retrieval.v3,BAAI/bge-base-en-v1.5,Search for relevant argument passage:,False
666,0.87804,ImdbClassification,BAAI/bge-base-en-v1.5,Encode and classify the following eng snippet from Large Movie Review Dataset:,False
667,0.670571,AmazonCounterfactualClassification,BAAI/bge-base-en-v1.5,Assign a category to this input:,False
669,0.37269,Touche2020Retrieval.v3,BAAI/bge-base-en-v1.5,Query for retrieval:,False
670,0.756819,STS15,BAAI/bge-base-en-v1.5,Assess semantic similarity in eng:,False
671,0.655098,STS22.v2,BAAI/bge-base-en-v1.5,Compare similarity between two news texts:,False
672,0.34833,MIRACLRetrievalHardNegatives.v2,BAAI/bge-base-en-v1.5,MIRACL retrieval query in eng:,False
673,0.18812,Touche2020Retrieval.v3,BAAI/bge-base-en-v1.5,Text to be used in retrieval:,False
674,0.521958,MasakhaNEWSClusteringS2S,BAAI/bge-base-en-v1.5,Cluster these MasakhaNEWS headlines:,False
675,0.5759,MasakhaNEWSClusteringS2S,BAAI/bge-base-en-v1.5,Clustering input:,False
676,0.363542,MedrxivClusteringP2P.v2,BAAI/bge-base-en-v1.5,Group similar texts (eng):,False
677,0.829194,STS15,BAAI/bge-base-en-v1.5,Similarity score:,False
678,0.76672,FEVERHardNegatives,BAAI/bge-base-en-v1.5,Encode this input for retrieval:,False
679,0.268807,MasakhaNEWSClusteringS2S,BAAI/bge-base-en-v1.5,Cluster this text:,False
680,0.368425,MedrxivClusteringP2P.v2,BAAI/bge-base-en-v1.5,Encode for clustering (eng):,False
681,0.508984,TweetSentimentClassification,BAAI/bge-base-en-v1.5,Label the tweet's sentiment:,False
682,0.638289,STS14,BAAI/bge-base-en-v1.5,Encode for similarity in eng - SemEval STS 2014:,False
683,0.218711,MasakhaNEWSClusteringS2S,BAAI/bge-base-en-v1.5,Cluster representation:,False
684,0.04846,Touche2020Retrieval.v3,BAAI/bge-base-en-v1.5,Encode (eng) for Touché Task 1: Argument Retrieval for Controversial Questions:,False
685,0.907772,ImdbClassification,BAAI/bge-base-en-v1.5,Assign a category to this input:,False
686,0.570639,StackExchangeClustering.v2,BAAI/bge-base-en-v1.5,Assign to a cluster:,False
687,0.36787,MedrxivClusteringP2P.v2,BAAI/bge-base-en-v1.5,Cluster this text:,False
688,0.658459,STS22.v2,BAAI/bge-base-en-v1.5,Semantic similarity of multilingual articles:,False
689,0.558989,StackExchangeClustering.v2,BAAI/bge-base-en-v1.5,Assign each title to a cluster:,False
690,0.644871,STS14,BAAI/bge-base-en-v1.5,Encode this pair for similarity measurement:,False
691,0.511328,TweetSentimentClassification,BAAI/bge-base-en-v1.5,Sentiment analysis label:,False
692,0.398559,MasakhaNEWSClusteringS2S,BAAI/bge-base-en-v1.5,Eng: perform clustering on MasakhaNEWS news headlines:,False
693,0.661636,STS22.v2,BAAI/bge-base-en-v1.5,Similarity score for article pair:,False
694,0.367,MedrxivClusteringP2P.v2,BAAI/bge-base-en-v1.5,Cluster these medrxiv titles+abstracts (eng):,False
695,0.491797,TweetSentimentClassification,BAAI/bge-base-en-v1.5,Determine the class for the given passage:,False
696,0.718119,STS14,BAAI/bge-base-en-v1.5,"Assess semantic similarity, language eng, dataset SemEval STS 2014:",False
697,0.654116,STS14,BAAI/bge-base-en-v1.5,"Compute text pair similarity (eng, SemEval STS 2014):",False
698,0.37934,Touche2020Retrieval.v3,BAAI/bge-base-en-v1.5,Retrieve relevant passage:,False
699,0.567553,StackExchangeClustering.v2,BAAI/bge-base-en-v1.5,Group the titles into clusters:,False
700,0.573343,StackExchangeClustering.v2,BAAI/bge-base-en-v1.5,Cluster representation:,False
701,0.717426,STS15,BAAI/bge-base-en-v1.5,Encode pair for semantic-similarity in eng:,False
702,0.46417,MIRACLRetrievalHardNegatives.v2,BAAI/bge-base-en-v1.5,Search for documents using this query:,False
703,0.518359,TweetSentimentClassification,BAAI/bge-base-en-v1.5,Classify the following text:,False
704,0.68604,FEVERHardNegatives,BAAI/bge-base-en-v1.5,Passage (eng) for retrieval task:,False
705,0.3615,Touche2020Retrieval.v3,BAAI/bge-base-en-v1.5,Query for Touché Retrieval:,False
706,0.725905,STS15,BAAI/bge-base-en-v1.5,"Measure text similarity in eng, SemEval STS 2015:",False
707,0.730568,STS14,BAAI/bge-base-en-v1.5,"Similarity score request, eng, SemEval STS 2014:",False
708,0.677867,STS22.v2,BAAI/bge-base-en-v1.5,"In eng, assess similarity of news article pair – SemEval 2022 Task 8:",False
709,0.548758,StackExchangeClustering.v2,BAAI/bge-base-en-v1.5,"Encode for clustering, language eng:",False
710,0.66728,STS22.v2,BAAI/bge-base-en-v1.5,Measure semantic similarity:,False
711,0.625943,STS14,BAAI/bge-base-en-v1.5,Encode for semantic matching:,False
712,0.731081,AmazonCounterfactualClassification,BAAI/bge-base-en-v1.5,Classify this review pair:,False
714,0.73855,FEVERHardNegatives,BAAI/bge-base-en-v1.5,Search representation (eng) for retrieval:,False
715,0.645665,STS14,BAAI/bge-base-en-v1.5,Measure semantic similarity:,False
716,0.39085,MIRACLRetrievalHardNegatives.v2,BAAI/bge-base-en-v1.5,Query (retrieval task):,False
717,0.731231,AmazonCounterfactualClassification,BAAI/bge-base-en-v1.5,Label the following counterfactual detection example in eng:,False
719,0.717718,AmazonCounterfactualClassification,BAAI/bge-base-en-v1.5,Determine the classification for this example:,False
721,0.492578,TweetSentimentClassification,BAAI/bge-base-en-v1.5,Label this tweet with its sentiment (eng):,False
722,0.510156,TweetSentimentClassification,BAAI/bge-base-en-v1.5,Sentiment label prediction (eng):,False
723,0.751284,STS15,BAAI/bge-base-en-v1.5,Encode for semantic matching:,False
724,0.492188,TweetSentimentClassification,BAAI/bge-base-en-v1.5,Classify the sentiment of this tweet:,False
725,0.20775,Touche2020Retrieval.v3,BAAI/bge-base-en-v1.5,Encode this query for argument retrieval:,False
726,0.77375,FEVERHardNegatives,BAAI/bge-base-en-v1.5,Encode this claim for retrieval:,False
727,0.660782,STS22.v2,BAAI/bge-base-en-v1.5,Similarity score between texts:,False
728,0.902752,ImdbClassification,BAAI/bge-base-en-v1.5,"Classify this review (eng, Large Movie Review Dataset):",False
729,0.716169,STS14,BAAI/bge-base-en-v1.5,Similarity score for the following texts:,False
730,0.32969,Touche2020Retrieval.v3,BAAI/bge-base-en-v1.5,Search representation:,False
731,0.739578,STS15,BAAI/bge-base-en-v1.5,Semantic similarity in eng (SemEval STS 2015):,False
732,0.672445,STS22.v2,BAAI/bge-base-en-v1.5,Semantic similarity (eng) – SemEval 2022 Task 8 News:,False
733,0.733784,AmazonCounterfactualClassification,BAAI/bge-base-en-v1.5,Label this example:,False
735,0.369213,MedrxivClusteringP2P.v2,BAAI/bge-base-en-v1.5,Cluster the medrxiv title and abstract:,False
736,0.714865,AmazonCounterfactualClassification,BAAI/bge-base-en-v1.5,"Predict the label for this instance, eng:",False
738,0.471484,TweetSentimentClassification,BAAI/bge-base-en-v1.5,Assign sentiment category to the following tweet:,False
739,0.679332,STS14,BAAI/bge-base-en-v1.5,Assess textual similarity:,False
740,0.913728,ImdbClassification,BAAI/bge-base-en-v1.5,Assign a label to this review:,False
741,0.556125,StackExchangeClustering.v2,BAAI/bge-base-en-v1.5,Cluster this text:,False
742,0.632434,STS14,BAAI/bge-base-en-v1.5,Query-Document similarity:,False
743,0.39889,MIRACLRetrievalHardNegatives.v2,BAAI/bge-base-en-v1.5,Retrieve relevant text in eng:,False
744,0.480078,TweetSentimentClassification,BAAI/bge-base-en-v1.5,Assign a category to this input:,False
745,0.27731,MIRACLRetrievalHardNegatives.v2,BAAI/bge-base-en-v1.5,Text to be used in retrieval:,False
746,0.674616,STS22.v2,BAAI/bge-base-en-v1.5,Query-Document similarity:,False
747,0.28241,Touche2020Retrieval.v3,BAAI/bge-base-en-v1.5,Retrieve arguments for controversial question:,False
748,0.534773,StackExchangeClustering.v2,BAAI/bge-base-en-v1.5,Cluster these stackexchange titles (eng):,False
749,0.44021,MIRACLRetrievalHardNegatives.v2,BAAI/bge-base-en-v1.5,Query for retrieval:,False
750,0.40603,MIRACLRetrievalHardNegatives.v2,BAAI/bge-base-en-v1.5,MIRACL retrieval query:,False
751,0.57268,StackExchangeClustering.v2,BAAI/bge-base-en-v1.5,Clustering input:,False
752,0.384189,MasakhaNEWSClusteringS2S,BAAI/bge-base-en-v1.5,Cluster MasakhaNEWS headlines in eng:,False
753,0.517969,TweetSentimentClassification,BAAI/bge-base-en-v1.5,Predict the label for the provided sentence:,False
754,0.665274,STS22.v2,BAAI/bge-base-en-v1.5,News article pair similarity:,False
755,0.561469,StackExchangeClustering.v2,BAAI/bge-base-en-v1.5,Create clusters for the given titles:,False
756,0.365675,MedrxivClusteringP2P.v2,BAAI/bge-base-en-v1.5,Cluster representation for medrxiv titles+abstracts:,False
757,0.463383,MasakhaNEWSClusteringS2S,BAAI/bge-base-en-v1.5,"Assign each MasakhaNEWS article title to a cluster, eng:",False
758,0.82867,FEVERHardNegatives,BAAI/bge-base-en-v1.5,Search representation:,False
759,0.44264,MIRACLRetrievalHardNegatives.v2,BAAI/bge-base-en-v1.5,Search representation:,False
760,0.753333,STS15,BAAI/bge-base-en-v1.5,Encode for semantic similarity:,False
761,0.4505,MIRACLRetrievalHardNegatives.v2,BAAI/bge-base-en-v1.5,Search passage for MIRACL in eng:,False
762,0.44064,MIRACLRetrievalHardNegatives.v2,BAAI/bge-base-en-v1.5,Retrieve relevant passage:,False
763,0.884132,ImdbClassification,BAAI/bge-base-en-v1.5,Category prediction for the following eng review (Large Movie Review Dataset):,False
764,0.893168,ImdbClassification,BAAI/bge-base-en-v1.5,Label this example:,False
765,0.78164,FEVERHardNegatives,BAAI/bge-base-en-v1.5,Retrieve relevant documents (eng):,False
766,0.669631,STS22.v2,BAAI/bge-base-en-v1.5,Evaluate semantic similarity (eng) on filtered SemEval 2022 Task 8 data:,False
767,0.20709,Touche2020Retrieval.v3,BAAI/bge-base-en-v1.5,Passage (eng) for argument retrieval:,False
768,0.516797,TweetSentimentClassification,BAAI/bge-base-en-v1.5,Classify the following tweet in eng:,False
769,0.487109,TweetSentimentClassification,BAAI/bge-base-en-v1.5,"Assign a sentiment category to this text, eng:",False
770,0.501563,TweetSentimentClassification,BAAI/bge-base-en-v1.5,eng sentiment analysis – classify:,False
771,0.89394,ImdbClassification,BAAI/bge-base-en-v1.5,Label this movie review in eng (dataset: Large Movie Review Dataset):,False
772,0.910388,ImdbClassification,BAAI/bge-base-en-v1.5,Classify the movie review:,False
773,0.551188,StackExchangeClustering.v2,BAAI/bge-base-en-v1.5,Group similar titles in eng:,False
774,0.543108,StackExchangeClustering.v2,BAAI/bge-base-en-v1.5,Cluster these StackExchange titles:,False
775,0.686837,STS14,BAAI/bge-base-en-v1.5,Semantic similarity query:,False
776,0.2427,Touche2020Retrieval.v3,BAAI/bge-base-en-v1.5,Retrieve (eng) relevant argument for Touché Task 1:,False
777,0.364425,MedrxivClusteringP2P.v2,BAAI/bge-base-en-v1.5,Group similar texts:,False
778,0.364699,MedrxivClusteringP2P.v2,BAAI/bge-base-en-v1.5,Assign this medrxiv entry to a cluster:,False
779,0.36561,MedrxivClusteringP2P.v2,BAAI/bge-base-en-v1.5,Clustering input (eng):,False
780,0.383409,MasakhaNEWSClusteringS2S,BAAI/bge-base-en-v1.5,Group similar texts:,False
781,0.759923,STS15,BAAI/bge-base-en-v1.5,Query-Document similarity:,False
782,0.365571,MedrxivClusteringP2P.v2,BAAI/bge-base-en-v1.5,Group similar medrxiv texts into one of 51 categories:,False
783,0.80274,FEVERHardNegatives,BAAI/bge-base-en-v1.5,Query for retrieval:,False
784,0.628715,STS14,BAAI/bge-base-en-v1.5,Text pair similarity assessment:,False
785,0.558697,StackExchangeClustering.v2,BAAI/bge-base-en-v1.5,Cluster representation for titles:,False
786,0.3686,MedrxivClusteringP2P.v2,BAAI/bge-base-en-v1.5,Embedding for clustering of medrxiv abstracts:,False
787,0.394264,MasakhaNEWSClusteringS2S,BAAI/bge-base-en-v1.5,Assign each news article title to a cluster:,False
788,0.684288,STS14,BAAI/bge-base-en-v1.5,"Semantic similarity (eng, SemEval STS 2014):",False
789,0.79606,STS15,BAAI/bge-base-en-v1.5,SemEval STS 2015 - Semantic similarity:,False
790,0.779786,STS15,BAAI/bge-base-en-v1.5,Similarity score between texts:,False
791,0.31634,MIRACLRetrievalHardNegatives.v2,BAAI/bge-base-en-v1.5,Encode for retrieval in eng:,False
792,0.756402,STS15,BAAI/bge-base-en-v1.5,Text pair similarity assessment:,False
793,0.814,FEVERHardNegatives,BAAI/bge-base-en-v1.5,Retrieve relevant passage:,False
794,0.794342,STS14,BAAI/bge-base-en-v1.5,STS 2014: compare the two sentences:,False
795,0.671677,STS22.v2,BAAI/bge-base-en-v1.5,Encode for semantic matching:,False
796,0.675225,AmazonCounterfactualClassification,BAAI/bge-base-en-v1.5,Text classification (eng) – Amazon reviews:,False
798,0.904032,ImdbClassification,BAAI/bge-base-en-v1.5,Classify the following text:,False
799,0.779779,STS15,BAAI/bge-base-en-v1.5,Similarity between sentences in eng (SemEval STS 2015):,False
800,0.371319,MedrxivClusteringP2P.v2,BAAI/bge-base-en-v1.5,Cluster representation:,False
801,0.655223,STS14,BAAI/bge-base-en-v1.5,Similarity score between texts:,False
802,0.893652,ImdbClassification,BAAI/bge-base-en-v1.5,Assign a label to the text in eng – Large Movie Review Dataset:,False
803,0.34803,Touche2020Retrieval.v3,BAAI/bge-base-en-v1.5,Query (eng) for retrieval:,False
804,0.438815,MasakhaNEWSClusteringS2S,BAAI/bge-base-en-v1.5,Cluster representation for news headlines:,False
805,0.726426,AmazonCounterfactualClassification,BAAI/bge-base-en-v1.5,Predict the label for the provided sentence:,False
807,0.673407,STS22.v2,BAAI/bge-base-en-v1.5,Compute similarity in eng for SemEval 2022 Task 8 pairs:,False
808,0.365654,MedrxivClusteringP2P.v2,BAAI/bge-base-en-v1.5,Clustering input:,False
809,0.733183,AmazonCounterfactualClassification,BAAI/bge-base-en-v1.5,Classify the following text:,False
811,0.56522,StackExchangeClustering.v2,BAAI/bge-base-en-v1.5,Clustering input (eng):,False
812,0.29689,Touche2020Retrieval.v3,BAAI/bge-base-en-v1.5,Search (eng) query for retrieval task:,False
813,0.492188,TweetSentimentClassification,BAAI/bge-base-en-v1.5,Predict sentiment for the tweet:,False
814,0.548626,StackExchangeClustering.v2,BAAI/bge-base-en-v1.5,Group similar texts:,False
815,0.551608,StackExchangeClustering.v2,BAAI/bge-base-en-v1.5,"Assign each title to a cluster, language eng:",False
816,0.79498,FEVERHardNegatives,BAAI/bge-base-en-v1.5,Query (eng) for retrieval:,False
817,0.912268,ImdbClassification,BAAI/bge-base-en-v1.5,Label this movie review:,False
818,0.705405,AmazonCounterfactualClassification,BAAI/bge-base-en-v1.5,Determine the class for the given passage:,False
820,0.8329,STS15,BAAI/bge-base-en-v1.5,Query similarity:,False
821,0.66827,FEVERHardNegatives,BAAI/bge-base-en-v1.5,Text to be used in retrieval:,False
822,0.751185,STS15,BAAI/bge-base-en-v1.5,Measure semantic similarity:,False
823,0.670721,STS22.v2,BAAI/bge-base-en-v1.5,eng: measure semantic similarity of news article pair (SemEval 2022 Task 8):,False
824,0.704955,AmazonCounterfactualClassification,BAAI/bge-base-en-v1.5,Predict the class:,False
826,0.70792,FEVERHardNegatives,BAAI/bge-base-en-v1.5,Passage retrieval input:,False
827,0.366694,MedrxivClusteringP2P.v2,BAAI/bge-base-en-v1.5,Assign to a cluster:,False
828,0.37488,MIRACLRetrievalHardNegatives.v2,BAAI/bge-base-en-v1.5,Encode this MIRACL query for retrieval:,False
829,0.910136,ImdbClassification,BAAI/bge-base-en-v1.5,Predict the class for the following review:,False
830,0.7674,FEVERHardNegatives,BAAI/bge-base-en-v1.5,Encode this FEVER claim in eng for retrieval:,False
831,0.482595,MasakhaNEWSClusteringS2S,BAAI/bge-base-en-v1.5,Group similar news headlines (MasakhaNEWS) in eng:,False
832,0.40651,MIRACLRetrievalHardNegatives.v2,BAAI/bge-base-en-v1.5,Query for retrieval in eng:,False
833,0.41606,MIRACLRetrievalHardNegatives.v2,BAAI/bge-base-en-v1.5,Retrieve relevant documents for the following query:,False
834,0.26808,Touche2020Retrieval.v3,BAAI/bge-base-en-v1.5,Encode this input for retrieval:,False
835,0.74156,FEVERHardNegatives,BAAI/bge-base-en-v1.5,Retrieve relevant documents for the given claim:,False
836,0.567578,TweetSentimentClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Label this example:,False
837,0.558289,MasakhaNEWSClusteringS2S,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Assign to a cluster:,False
838,0.953003,AmazonCounterfactualClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Assign a counterfactual detection label:,False
840,0.85724,FEVERHardNegatives,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Search representation for retrieval:,False
841,0.605503,MasakhaNEWSClusteringS2S,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,MasakhaNEWS headline clustering input:,False
842,0.925676,AmazonCounterfactualClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Classify this Amazon review pair (eng):,False
844,0.59113,Touche2020Retrieval.v3,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Argument retrieval input:,False
845,0.641608,MasakhaNEWSClusteringS2S,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,"Cluster representation for MasakhaNEWS headlines, language eng:",False
846,0.85045,AmazonCounterfactualClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,"Assign a category to the given review pair, language eng:",False
848,0.944548,ImdbClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Determine the class for the given passage:,False
849,0.95644,ImdbClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Category prediction for the review:,False
850,0.58054,MasakhaNEWSClusteringS2S,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Group similar MasakhaNEWS headlines:,False
851,0.380921,MedrxivClusteringP2P.v2,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Assign to a cluster (eng):,False
852,0.946416,ImdbClassification,KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,Predict the label for the provided sentence:,False
